,names,stats,p_values
9989,APICall::Landroid/widget/TextView.getDrawingRect(),72.44221091874228,1.7199545680439166e-17
8018,APICall::Landroid/widget/ScrollView.getContext(),72.44221091874228,1.7199545680439166e-17
9739,APICall::Landroid/view/DragEvent.getY(),72.36366767462876,1.7897892230372053e-17
9240,APICall::Landroid/bluetooth/BluetoothGatt.getService(),72.33616162621163,1.8149103100168475e-17
8806,Permission::ANSWER_PHONE_CALLS,72.28409662025385,1.8634306680784736e-17
5540,APICall::Landroid/widget/RelativeLayout.getLocationOnScreen(),72.21758234076137,1.9273090105107998e-17
7721,APICall::Landroid/widget/ScrollView.setOverScrollMode(),72.20826036389117,1.9364348830996474e-17
8937,APICall::Landroid/widget/HorizontalScrollView.setOnTouchListener(),72.1539401694249,1.9904787713485068e-17
6484,APICall::Landroid/widget/SeekBar.getMeasuredWidth(),72.10016281632497,2.0454687590712374e-17
8466,Permission::READ_SYNC_SETTINGS,72.02482881096992,2.1250664984774677e-17
8221,APICall::Landroid/widget/Button.getTop(),72.01204439628236,2.1388787673797422e-17
7782,APICall::Landroid/opengl/GLES20.glUniform3fv(),71.97362334016722,2.1809317065023095e-17
8185,APICall::Landroid/bluetooth/BluetoothGattService.getUuid(),71.95764708613176,2.1986607170911113e-17
9732,APICall::Landroid/view/DragEvent.getAction(),71.94647137789956,2.2111481435897212e-17
6238,APICall::Landroid/widget/BaseAdapter.areAllItemsEnabled(),71.94422645377107,2.2136651039686308e-17
9012,APICall::Landroid/widget/ListView.onSizeChanged(),71.94351889949111,2.2144589923928026e-17
8807,APICall::Landroid/telephony/CellSignalStrengthGsm.getLevel(),71.91659936339362,2.244875680047158e-17
8813,APICall::Landroid/telephony/CellSignalStrengthWcdma.getLevel(),71.91659936339362,2.244875680047158e-17
9702,APICall::Landroid/webkit/WebView.removeAllViewsInLayout(),71.90396596261967,2.25929404811032e-17
9991,APICall::Landroid/widget/EditText.setLabelFor(),71.80592776359897,2.37437893894617e-17
5279,APICall::Landroid/widget/TextView.setOnKeyListener(),71.76700159936688,2.4216836833266505e-17
8808,APICall::Landroid/telephony/CellSignalStrengthCdma.getLevel(),71.50786468170847,2.7615520887136357e-17
4320,Permission::USE_BIOMETRIC,71.47238831972894,2.811653301856369e-17
6561,APICall::Landroid/text/Layout.getParagraphDirection(),71.40973111449507,2.902371914771873e-17
5229,APICall::Landroid/widget/FrameLayout.setActivated(),71.37213189484879,2.958209952278877e-17
6462,APICall::Landroid/view/ViewGroup.removeViewsInLayout(),71.3646378811079,2.969466987071266e-17
8777,APICall::Landroid/widget/LinearLayout.getWindowToken(),71.31829023096878,3.040045854939206e-17
8490,APICall::Landroid/net/LinkProperties.getLinkAddresses(),71.30338836716685,3.063093253450935e-17
4428,APICall::Landroid/telephony/TelephonyManager.hasIccCard(),71.2785977943578,3.1018225583927916e-17
6911,APICall::Landroid/view/Window.isActive(),71.2757152086449,3.106357579097544e-17
7144,APICall::Landroid/view/GestureDetector$SimpleOnGestureListener.onDoubleTapEvent(),71.18302343982825,3.255774796571853e-17
5337,APICall::Landroid/content/ContentValues.remove(),71.06958578950446,3.4484524031852397e-17
9591,APICall::Landroid/view/View.dispatchDraw(),70.99703840919155,3.577615224860282e-17
7232,Permission::WRITE_SYNC_SETTINGS,70.96158550476775,3.64248465558821e-17
7334,APICall::Landroid/text/style/URLSpan.onClick(),70.84536892907751,3.863495091582651e-17
5957,APICall::Landroid/widget/EditText.isEnabled(),70.83823322763996,3.8774942048715797e-17
5625,APICall::Landroid/widget/FrameLayout.isAttachedToWindow(),70.80994308135391,3.93349615525353e-17
559,APICall::Landroid/widget/LinearLayout.getTranslationX(),70.74552438978753,4.064054114242846e-17
8066,APICall::Landroid/webkit/WebView.setBackgroundResource(),70.73121419210554,4.0936401930165795e-17
4750,APICall::Landroid/widget/ScrollView.setId(),70.69533488675677,4.168770842752631e-17
8281,APICall::Landroid/widget/ViewAnimator.getDisplayedChild(),70.62763579356567,4.3143088036747716e-17
9658,APICall::Landroid/view/ViewGroup.setVerticalFadingEdgeEnabled(),70.6275641999696,4.3144653736721484e-17
8482,APICall::Landroid/net/LinkAddress.getAddress(),70.55899110620344,4.4670702994237107e-17
8180,APICall::Landroid/bluetooth/BluetoothGattCharacteristic.getProperties(),70.52236031261674,4.5507903971159115e-17
6220,APICall::Landroid/view/inputmethod/InputConnectionWrapper.sendKeyEvent(),70.5186616923572,4.559330394816074e-17
9714,APICall::Landroid/widget/ImageView.isAccessibilityFocused(),70.41483057286125,4.8057278261948024e-17
6846,APICall::Landroid/view/WindowManager$BadTokenException.printStackTrace(),70.32138767997415,5.0388417955134284e-17
7868,APICall::Landroid/view/inputmethod/BaseInputConnection.commitText(),70.31181734582954,5.063346666779144e-17
991,APICall::Landroid/preference/PreferenceActivity.onStop(),70.1784796122464,5.417423531333846e-17
9153,APICall::Landroid/opengl/GLES20.glGenerateMipmap(),70.0272809284345,5.848991835979213e-17
9703,APICall::Landroid/util/ArrayMap.putAll(),69.98936331864459,5.962510921892159e-17
6540,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setStateDescription(),69.87741938213645,6.310674798468214e-17
5246,APICall::Landroid/telephony/SubscriptionInfo.getIccId(),69.77335309260341,6.6525549737747e-17
5963,APICall::Landroid/widget/RelativeLayout.setSelected(),69.77295138633644,6.653909935415293e-17
3952,Intent::STATE_CHANGE,69.70547747729265,6.885463041433179e-17
9722,APICall::Landroid/widget/FrameLayout.setLayoutDirection(),69.68025311440732,6.974081799874506e-17
6287,Intent::ACL_DISCONNECTED,69.57294886741384,7.363995678778851e-17
967,APICall::Landroid/preference/PreferenceActivity.onRestoreInstanceState(),69.5638960644279,7.397872015653434e-17
8753,APICall::Landroid/widget/LinearLayout.removeCallbacks(),69.53354136750121,7.512603684323741e-17
9677,APICall::Landroid/view/ViewStub.setId(),69.32897146325655,8.333641958536715e-17
5276,APICall::Landroid/preference/CheckBoxPreference.setChecked(),69.29418419730143,8.481933102250453e-17
12171,APICall::Landroid/view/ViewStructure.newChild(),69.25442196849772,8.654667282495063e-17
6490,APICall::Landroid/view/View.getStateDescription(),69.24043407495387,8.716266264333011e-17
9988,APICall::Landroid/widget/AutoCompleteTextView.onAttachedToWindow(),69.04878756922902,9.605756916737056e-17
9836,APICall::Landroid/view/ViewGroup.isClickable(),69.04349995217734,9.631545106684254e-17
7288,APICall::Landroid/telephony/CellSignalStrengthLte.getTimingAdvance(),69.02154015722083,9.739388231418906e-17
8613,APICall::Landroid/widget/LinearLayout.setScaleY(),68.9049878379989,1.0332317448661411e-16
7927,APICall::Landroid/net/http/HttpResponseCache.flush(),68.84707543790944,1.0640226854729313e-16
4393,APICall::Landroid/widget/SearchView.setOnSearchClickListener(),68.8193283695487,1.0790988855039531e-16
10994,APICall::Landroid/view/SurfaceView.getTop(),68.71296155599453,1.1388991257881103e-16
11251,APICall::Landroid/util/Rational.floatValue(),68.63575391852532,1.1843721133764685e-16
6495,APICall::Landroid/widget/HorizontalScrollView.fling(),68.61765256936629,1.1952934729167755e-16
11002,APICall::Landroid/view/SurfaceView.getLeft(),68.60659474244036,1.2020146702302005e-16
9710,APICall::Landroid/view/ViewGroup.isInLayout(),68.28749430177784,1.4131435038550925e-16
9878,APICall::Landroid/widget/EditText.isInEditMode(),68.28749430177784,1.4131435038550925e-16
9693,APICall::Landroid/widget/EditText.getSuggestedMinimumHeight(),68.28749430177784,1.4131435038550925e-16
9245,APICall::Landroid/provider/MediaStore.getMediaScannerUri(),68.1788380719721,1.4931966058339492e-16
5042,APICall::Landroid/webkit/WebView.clearFormData(),68.0951265650512,1.5579524117959804e-16
5046,APICall::Landroid/opengl/GLSurfaceView.onSizeChanged(),68.03655076565919,1.604927824993276e-16
6240,APICall::Landroid/widget/BaseAdapter.hasStableIds(),68.02322914626285,1.6158074799947324e-16
5408,APICall::Landroid/widget/HorizontalScrollView.removeAllViews(),67.90804245989537,1.7130103730511162e-16
4583,APICall::Landroid/widget/TextView.setBackgroundTintList(),67.9004590170555,1.719611340238424e-16
4652,APICall::Landroid/widget/Button.setBackgroundTintList(),67.7941187422733,1.814900326367359e-16
10020,APICall::Landroid/widget/AutoCompleteTextView.onMeasure(),67.78616147522621,1.82223953341963e-16
12168,APICall::Landroid/view/View.dispatchProvideAutofillStructure(),67.77687874624661,1.830838780082786e-16
7049,APICall::Landroid/view/animation/ScaleAnimation.setFillAfter(),67.77021812762361,1.8370339849851865e-16
10001,APICall::Landroid/widget/AutoCompleteTextView.getMeasuredHeight(),67.68096142957698,1.9221059864322998e-16
10021,APICall::Landroid/widget/AutoCompleteTextView.setMeasuredDimension(),67.57576432659586,2.027444837010138e-16
7980,APICall::Landroid/util/LruCache.hitCount(),67.49824372328332,2.1087485232879756e-16
7132,APICall::Landroid/widget/ImageView.isSelected(),67.48475684136321,2.1232230660520732e-16
7949,APICall::Landroid/util/LruCache.evictionCount(),67.47057017742931,2.1385559133239533e-16
4473,APICall::Landroid/widget/SearchView.findViewById(),67.43655979334447,2.1757667136669152e-16
9684,APICall::Landroid/view/ViewGroup.setTextAlignment(),67.43655979334447,2.1757667136669152e-16
232,APICall::Landroid/view/ActionMode.getTitle(),67.36174193402752,2.2599206761731567e-16
12170,APICall::Landroid/view/ViewStructure.setAutofillId(),67.35646173865256,2.2659813223097897e-16
4053,APICall::Landroid/util/AttributeSet.getAttributeName(),67.34672968096679,2.277194483234396e-16
8776,APICall::Landroid/view/ViewGroup.setY(),67.26234712830387,2.376776042418566e-16
8640,APICall::Landroid/widget/LinearLayout.setLongClickable(),67.24087381395377,2.402805090717904e-16
6231,APICall::Landroid/widget/BaseAdapter.getItemId(),67.21575885923592,2.4336104218725943e-16
9679,APICall::Landroid/view/ViewGroup.setTextDirection(),67.11745935268195,2.558029186156548e-16
9636,APICall::Landroid/widget/SeekBar.getThumbTintList(),67.11745935268195,2.558029186156548e-16
12173,APICall::Landroid/widget/EditText.setImeHintLocales(),67.03483578815997,2.667515890379045e-16
6227,APICall::Landroid/widget/AbsListView.requestDisallowInterceptTouchEvent(),66.94545325011754,2.791244314830155e-16
437,APICall::Landroid/view/ActionMode.getCustomView(),66.87895826998839,2.8870003157395104e-16
5280,APICall::Landroid/widget/RelativeLayout.inflate(),66.86860950462781,2.902195763209226e-16
8057,APICall::Landroid/util/LruCache.putCount(),66.83946794388592,2.9454165783217414e-16
9937,APICall::Landroid/widget/TextView.callOnClick(),66.79885319082955,3.0067298803947477e-16
1243,APICall::Landroid/view/ActionMode.getTag(),66.78244688424107,3.0318579387351064e-16
7601,APICall::Landroid/widget/VideoView.onVisibilityChanged(),66.77769203452414,3.0391797022817884e-16
9157,APICall::Landroid/bluetooth/BluetoothGattService.getCharacteristics(),66.74541916108272,3.0893448081791165e-16
359,APICall::Landroid/view/ActionMode.getSubtitle(),66.68595069576095,3.1839625112446895e-16
983,APICall::Landroid/view/ActionMode.setTag(),66.68595069576095,3.1839625112446895e-16
6628,APICall::Landroid/widget/OverScroller.setFriction(),66.65875988060165,3.2281851693613564e-16
8522,APICall::Landroid/widget/ToggleButton.setVisibility(),66.60005118578663,3.3257748766251243e-16
7074,APICall::Landroid/widget/Button.isSelected(),66.53868003783083,3.430946987670423e-16
6232,APICall::Landroid/widget/AbsListView.setOnTouchListener(),66.48394646105936,3.527548058138487e-16
8252,APICall::Landroid/text/Editable.setFilters(),66.47925847135694,3.5359474825905136e-16
7279,APICall::Landroid/telephony/SubscriptionInfo.getSimSlotIndex(),66.42547133485647,3.633761042775709e-16
9299,APICall::Landroid/widget/ScrollView.postDelayed(),66.41948235024141,3.6448183229467467e-16
11409,APICall::Landroid/view/DragEvent.getX(),66.39218725139231,3.6956402678512937e-16
7683,APICall::Landroid/opengl/GLES20.glUniform2fv(),66.34132463469095,3.7922425953794563e-16
7118,APICall::Landroid/widget/EditText.getCurrentTextColor(),66.27142101433715,3.9291443361153563e-16
6162,APICall::Landroid/text/TextUtils.replace(),66.23745630011926,3.9974359483727437e-16
7479,APICall::Landroid/opengl/EGL14.eglQueryContext(),66.10339880789371,4.2787731873880636e-16
9294,Permission::OVERRIDE_WIFI_CONFIG,66.0705869765776,4.350598808865153e-16
9246,APICall::Landroid/provider/MediaStore$Video$Thumbnails.cancelThumbnailRequest(),66.05582836506078,4.383297734255283e-16
6894,APICall::Landroid/os/Looper.quitSafely(),65.8965345212585,4.752265176239368e-16
982,APICall::Landroid/view/ActionMode.setCustomView(),65.8634782404605,4.832641976982217e-16
23463,APICall::Landroid/view/ContextThemeWrapper.sendBroadcast(),65.81,4.965564968284547e-16
10993,APICall::Landroid/view/SurfaceView.getBottom(),65.62832396292357,5.445056517158022e-16
7950,APICall::Landroid/util/LruCache.missCount(),65.6097299700357,5.49667185643585e-16
11289,APICall::Landroid/util/LongSparseArray.delete(),65.56099221974792,5.634298639863313e-16
11416,APICall::Landroid/telephony/SmsManager.sendDataMessage(),65.55514755647374,5.651032750763878e-16
4142,APICall::Landroid/widget/ScrollView.requestLayout(),65.44491474561414,5.976124415348712e-16
11004,APICall::Landroid/view/SurfaceView.getRight(),65.41559033581522,6.065713530127176e-16
8378,APICall::Landroid/os/HandlerThread.setUncaughtExceptionHandler(),65.27826631486789,6.503464156588171e-16
6963,APICall::Landroid/widget/FrameLayout.setLayerType(),65.24627131556224,6.609913809995295e-16
6262,APICall::Landroid/widget/ViewSwitcher.requestLayout(),65.15684522303832,6.916776551943963e-16
6362,APICall::Landroid/os/PersistableBundle.putDouble(),65.12395106697934,7.033202806668065e-16
6239,APICall::Landroid/widget/AbsListView.getLocationOnScreen(),65.10055789243722,7.117192114396509e-16
7668,APICall::Landroid/bluetooth/BluetoothAdapter.getProfileProxy(),65.03777563949498,7.347594884981163e-16
8744,APICall::Landroid/view/ViewGroup.getX(),64.92748843940106,7.770549752691882e-16
7593,Permission::MANAGE_DOCUMENTS,64.90142525028746,7.874010324764276e-16
4099,APICall::Landroid/preference/PreferenceActivity.findViewById(),64.87305835390168,7.988182547500622e-16
8916,APICall::Landroid/widget/RelativeLayout.layout(),64.8505593232139,8.079914127888768e-16
6499,APICall::Landroid/content/Intent.setTypeAndNormalize(),64.84171023164518,8.11628115662943e-16
6491,APICall::Landroid/view/View.setStateDescription(),64.78214652603656,8.365367221185875e-16
6414,APICall::Landroid/view/Gravity.isVertical(),64.76387584683968,8.443294337415336e-16
8452,APICall::Landroid/view/TextureView.getParent(),64.68311721076067,8.7965342731526335e-16
6371,APICall::Landroid/widget/RatingBar.setVisibility(),64.67847193828214,8.817296675483446e-16
8711,APICall::Landroid/content/pm/PackageManager.getUserBadgedDrawableForDensity(),64.62742012315077,9.04873240546583e-16
8712,APICall::Landroid/content/pm/PackageManager.getUserBadgedIcon(),64.47072346381954,9.797740569756659e-16
18901,APICall::Landroid/widget/CheckBox.setBottom(),64.38950171760696,1.0210073054651766e-15
7101,APICall::Landroid/widget/LinearLayout.onConfigurationChanged(),64.31902759149351,1.0581884940161384e-15
6650,APICall::Landroid/widget/FrameLayout.setDrawingCacheEnabled(),64.24655221825734,1.0978388616338476e-15
10180,APICall::Landroid/text/TextPaint.breakText(),64.1534178119875,1.1509815631729362e-15
7976,APICall::Landroid/util/AttributeSet.getAttributeListValue(),64.03409699207721,1.2228440612906889e-15
354,APICall::Landroid/widget/LinearLayout.onPopulateAccessibilityEvent(),64.032821759611,1.2236358456522082e-15
7529,APICall::Landroid/widget/EditText.onRestoreInstanceState(),64.01565675245588,1.2343435484453717e-15
6494,APICall::Landroid/content/ClipData$Item.coerceToStyledText(),64.00089675881091,1.2436259102086192e-15
6715,APICall::Landroid/view/ViewGroup.getGlobalVisibleRect(),63.95838736441731,1.2707515360078835e-15
6302,APICall::Landroid/os/PersistableBundle.putIntArray(),63.94149084662065,1.2816970385295118e-15
5948,APICall::Landroid/widget/EditText.getLayout(),63.90987456339952,1.3024319522826939e-15
6729,APICall::Landroid/widget/ProgressBar.getWidth(),63.892377244014156,1.3140511348493993e-15
7571,APICall::Landroid/widget/ImageButton.requestFocus(),63.850534980139834,1.342258955592485e-15
7888,APICall::Landroid/net/ConnectivityManager$NetworkCallback.onCapabilitiesChanged(),63.74927036452023,1.4130588835581517e-15
6878,APICall::Landroid/opengl/GLES20.glIsEnabled(),63.72082054695037,1.4336137617899687e-15
9328,Intent::RETRY,63.64691490861819,1.4884190234943203e-15
1046,APICall::Landroid/widget/LinearLayout.onKeyDown(),63.62430981995517,1.5055969563806464e-15
8488,APICall::Landroid/opengl/GLES20.glBindAttribLocation(),63.56818453162093,1.5491098541798768e-15
6369,APICall::Landroid/os/PersistableBundle.putLongArray(),63.54843800467039,1.5647163177419823e-15
1203,APICall::Landroid/preference/PreferenceActivity.dispatchKeyEvent(),63.50098769184014,1.6028643531612238e-15
9162,APICall::Landroid/os/ParcelFileDescriptor.adoptFd(),63.39427926681594,1.6920871185817438e-15
7063,APICall::Landroid/widget/EditText.getPaint(),63.38838327917466,1.6971593512901979e-15
1175,APICall::Landroid/view/View.setDrawingCacheBackgroundColor(),63.33389905006332,1.7447570830109562e-15
8686,APICall::Landroid/view/MotionEvent.getTouchMajor(),63.32763629712167,1.7503131399110294e-15
8754,APICall::Landroid/view/ViewGroup.setX(),63.275216758887154,1.797517185604224e-15
6363,APICall::Landroid/os/PersistableBundle.putDoubleArray(),63.23439574104853,1.8351570680581074e-15
172,APICall::Landroid/view/Window.setTitle(),63.221568571121495,1.8471466805053516e-15
6838,APICall::Landroid/widget/VideoView.getHolder(),63.19890791434986,1.868519529090273e-15
8607,APICall::Landroid/view/Display.isValid(),63.18994940235115,1.877037008606662e-15
7010,APICall::Landroid/webkit/WebView.isPrivateBrowsingEnabled(),63.01703041906105,2.049270248285727e-15
6228,APICall::Landroid/widget/AbsListView.onTouchEvent(),63.00889599413521,2.0577509380080696e-15
5169,APICall::Landroid/widget/BaseAdapter.getViewTypeCount(),62.97135325921169,2.097349056664082e-15
6460,APICall::Landroid/view/MotionEvent.getPointerCoords(),62.95018395421795,2.1200125345968174e-15
7198,APICall::Landroid/widget/RelativeLayout.clearAnimation(),62.94734910542744,2.1230660169650335e-15
7092,APICall::Landroid/os/Looper.setMessageLogging(),62.93483954783076,2.1365929901022625e-15
5961,APICall::Landroid/widget/ScrollView.setTag(),62.91327564093709,2.1601134511141178e-15
8116,APICall::Landroid/view/KeyEvent.isCapsLockOn(),62.91074277844503,2.162893072908772e-15
4453,APICall::Landroid/icu/text/SimpleDateFormat.format(),62.90255985527473,2.17189768062533e-15
6148,APICall::Landroid/widget/TextView.getImeOptions(),62.88403856222226,2.192417540251111e-15
17009,APICall::Landroid/view/View$OnApplyWindowInsetsListener.onApplyWindowInsets(),62.76494167301349,2.3290794738199135e-15
18699,Intent::DREAMING_STOPPED,62.68514148157203,2.4253855196235163e-15
6508,APICall::Landroid/view/ViewGroup.getClipChildren(),62.543686369852594,2.6059938600450058e-15
7833,APICall::Landroid/opengl/EGL14.eglGetCurrentDisplay(),62.362348947116324,2.857340998599804e-15
5308,APICall::Landroid/text/StaticLayout.getLineForVertical(),62.32334626090619,2.9144942608669074e-15
6978,APICall::Landroid/widget/AdapterView.onMeasure(),62.26746520660912,2.9983795411140145e-15
1040,APICall::Landroid/util/FloatMath.ceil(),62.224389886339644,3.064686689736314e-15
7417,APICall::Landroid/view/View.onConfigurationChanged(),62.14226599301018,3.1951943595435676e-15
6594,APICall::Landroid/text/Layout.getLineAscent(),62.08877205477913,3.2831805216668084e-15
1163,APICall::Landroid/widget/HorizontalScrollView.getAlpha(),62.011852302081756,3.4139629869098388e-15
6632,APICall::Landroid/widget/HorizontalScrollView.draw(),61.96561874993093,3.4950661960277103e-15
326,APICall::Landroid/view/ActionMode.setTitle(),61.963981160475846,3.497973947197322e-15
7287,APICall::Landroid/telephony/CellIdentityLte.getEarfcn(),61.94116686674043,3.5387363083627388e-15
5266,APICall::Landroid/text/format/DateUtils.formatDateRange(),61.914943916741265,3.58617631478377e-15
6613,APICall::Landroid/widget/SeekBar.getMeasuredHeight(),61.89982176751265,3.6138225534630035e-15
6840,APICall::Landroid/widget/RelativeLayout.getTag(),61.807845109120144,3.786626893975908e-15
3891,APICall::Landroid/widget/TextView.setElevation(),61.807605021798594,3.787088616377295e-15
6286,Intent::ACL_CONNECTED,61.76130080176229,3.877199567555372e-15
3706,APICall::Landroid/os/Parcel.readMap(),61.648479842502745,4.105839913051732e-15
193,APICall::Landroid/preference/PreferenceActivity.onPanelClosed(),61.586385047865065,4.237385424863561e-15
1178,APICall::Landroid/preference/PreferenceActivity.closeOptionsMenu(),61.586385047865065,4.237385424863561e-15
947,APICall::Landroid/preference/PreferenceActivity.openOptionsMenu(),61.586385047865065,4.237385424863561e-15
1227,APICall::Landroid/preference/PreferenceActivity.onMenuOpened(),61.586385047865065,4.237385424863561e-15
6275,APICall::Landroid/widget/RelativeLayout.setX(),61.5847836185669,4.240833197304584e-15
7525,APICall::Landroid/widget/EditText.onSaveInstanceState(),61.47736019257063,4.4786339741710705e-15
5960,Intent::OPEN,61.41825362200411,4.615119699780245e-15
6137,APICall::Landroid/text/method/ArrowKeyMovementMethod.getInstance(),61.33865062064524,4.805534031722385e-15
6265,APICall::Landroid/widget/ViewSwitcher.getChildCount(),61.32154658632015,4.847462738008672e-15
8484,APICall::Landroid/net/Network.getNetworkHandle(),61.05979413259881,5.53673891001178e-15
9559,APICall::Landroid/widget/EditText.layout(),61.05455098009421,5.551504057140289e-15
5402,APICall::Landroid/widget/EditText.setHorizontallyScrolling(),60.950165367937764,5.853801571343719e-15
7824,APICall::Landroid/text/TextPaint.getTextWidths(),60.94867864142964,5.858223966436085e-15
6683,APICall::Landroid/bluetooth/le/AdvertiseSettings$Builder.setConnectable(),60.930456507675736,5.9126995888395605e-15
6391,APICall::Landroid/widget/RadioButton.setLayoutParams(),60.917845891260086,5.9506958655009284e-15
9592,APICall::Landroid/view/ViewGroup.onNestedScrollAccepted(),60.89393890281175,6.023400394108391e-15
6691,APICall::Landroid/bluetooth/le/AdvertiseSettings$Builder.setTxPowerLevel(),60.62004374329238,6.922554281701401e-15
8704,APICall::Landroid/widget/VideoView.getBufferPercentage(),60.56271758835733,7.127114739601351e-15
5416,APICall::Landroid/widget/ScrollView.removeAllViews(),60.526185183551746,7.26061952150849e-15
9594,APICall::Landroid/view/ViewGroup.onStopNestedScroll(),60.37049087143569,7.858224466849493e-15
7866,APICall::Landroid/view/inputmethod/InputMethodManager.updateSelection(),60.29930075297358,8.14763414153328e-15
7595,Intent::DEVICE_ADMIN_ENABLED,60.294918106061424,8.165795462854158e-15
7897,APICall::Landroid/widget/TextView.setMaxHeight(),60.22546033277619,8.459090298265318e-15
8927,APICall::Landroid/widget/ListView.clearChoices(),59.990882844552495,9.529779477843993e-15
4513,APICall::Landroid/icu/text/SimpleDateFormat.parse(),59.77814921744417,1.0617564881283465e-14
6410,APICall::Landroid/net/wifi/WifiManager.createMulticastLock(),59.578793121046594,1.1749447360907173e-14
9127,APICall::Landroid/widget/TextView.setPaddingRelative(),59.45904877678164,1.2486562247802034e-14
5122,APICall::Landroid/content/ContextWrapper.getContentResolver(),59.41839742486466,1.274717960125679e-14
6667,APICall::Landroid/opengl/GLSurfaceView.onMeasure(),59.357378549438565,1.3148625224841469e-14
6811,APICall::Landroid/widget/SeekBar.setPadding(),59.317041786246826,1.3420922747917971e-14
8661,APICall::Landroid/view/ViewGroup.postOnAnimation(),59.26407914833206,1.3787038491333093e-14
7552,APICall::Landroid/widget/ToggleButton.setBackgroundResource(),59.21569717331644,1.4130216327396851e-14
11285,APICall::Landroid/text/TextUtils.getChars(),59.18086197975753,1.438258552787659e-14
7440,APICall::Landroid/view/View.getFocusedRect(),59.10706285408328,1.4932231827616927e-14
7879,APICall::Landroid/view/inputmethod/BaseInputConnection.setComposingText(),59.065710807634126,1.524935317809664e-14
8091,Intent::TIME_TICK,59.03930303569702,1.5455386266213544e-14
8400,APICall::Landroid/widget/RelativeLayout.getRight(),59.03322684355585,1.5503185424941293e-14
4610,APICall::Landroid/widget/SearchView.setLayoutParams(),58.92721470901079,1.6361354468810726e-14
8524,APICall::Landroid/webkit/WebView.offsetTopAndBottom(),58.86186577700152,1.6913869519950306e-14
9996,APICall::Landroid/widget/ProgressBar.onWindowVisibilityChanged(),58.83970368078106,1.710545453635151e-14
4582,APICall::Landroid/widget/RadioButton.getBackground(),58.64147368052995,1.891862023751311e-14
7121,APICall::Landroid/widget/TextView.getLocationOnScreen(),58.63837165735396,1.894847138549911e-14
9675,APICall::Landroid/widget/EditText.setMaxEms(),58.55428077213834,1.9775892001697764e-14
5618,APICall::Landroid/view/ViewGroup.onTrackballEvent(),58.54119221775528,1.9907890214529794e-14
11371,APICall::Landroid/os/FileUtils.sync(),58.538339275069255,1.993677898398522e-14
10671,APICall::Landroid/view/DragEvent.getClipData(),58.40565442132274,2.1327714831798576e-14
7255,APICall::Landroid/telephony/CellIdentityWcdma.getUarfcn(),58.277858640315266,2.2759117582791788e-14
15365,APICall::Landroid/inputmethodservice/InputMethodService.onUnbind(),58.23817869247155,2.3222823523928547e-14
4493,APICall::Landroid/widget/SearchView.setVisibility(),58.18264701413158,2.3887689979281987e-14
4342,APICall::Landroid/widget/SearchView.setBackground(),57.96991338702324,2.6615755195547204e-14
7412,APICall::Landroid/view/ViewConfiguration.getScaledFadingEdgeLength(),57.96345053943169,2.6703342245603412e-14
4483,APICall::Landroid/widget/Spinner.setBackgroundTintList(),57.86354657346908,2.8094553939904817e-14
4612,APICall::Landroid/widget/SearchView.getBackground(),57.86354657346908,2.8094553939904817e-14
5179,APICall::Landroid/widget/LinearLayout.setAnimation(),57.812191463664355,2.883768644946404e-14
6461,APICall::Landroid/view/MotionEvent.getXPrecision(),57.81117001942317,2.885266500621864e-14
9276,APICall::Landroid/net/ConnectivityManager.isNetworkTypeValid(),57.75760949237302,2.964908522178706e-14
7556,APICall::Landroid/widget/ProgressBar.getId(),57.75500267201949,2.9688403906637745e-14
8430,APICall::Landroid/webkit/WebView.getCurrentWebViewPackage(),57.6653407623418,3.107300594024361e-14
9987,APICall::Landroid/widget/Button.onSizeChanged(),57.59754845912485,3.2162620866215e-14
4655,APICall::Landroid/util/Xml$Encoding.name(),57.49935385228131,3.380903341252195e-14
6928,APICall::Landroid/widget/LinearLayout.removeViews(),57.4301087269871,3.5020504895261306e-14
6478,APICall::Landroid/view/MotionEvent.getYPrecision(),57.395525911327496,3.5641712428787454e-14
7460,APICall::Landroid/content/ClipboardManager.getPrimaryClipDescription(),57.31310071855183,3.7167127161031925e-14
5600,APICall::Landroid/telephony/SmsMessage.getDisplayMessageBody(),57.27801091301617,3.7836186233921857e-14
6488,APICall::Landroid/widget/ScrollView.draw(),57.2471596226996,3.843437738203596e-14
7073,APICall::Landroid/widget/LinearLayout.requestDisallowInterceptTouchEvent(),57.21692336219671,3.902982409950981e-14
1230,APICall::Landroid/preference/PreferenceActivity.onPostCreate(),57.1714581752257,3.994259555531331e-14
3694,APICall::Landroid/widget/LinearLayout.layout(),57.15741495487026,4.02288254931486e-14
7982,APICall::Landroid/widget/ViewAnimator.showNext(),57.14384446132807,4.050736993817369e-14
4143,APICall::Landroid/widget/ListView.getCheckedItemPosition(),57.106679138426585,4.128013478764295e-14
8397,APICall::Landroid/widget/ImageView.buildDrawingCache(),57.03743688418652,4.275942040377867e-14
8030,APICall::Landroid/widget/ImageView.setRotationY(),57.03627116305253,4.278477352756785e-14
17280,APICall::Landroid/widget/Toolbar.getTitle(),57.03627116305253,4.278477352756785e-14
17283,APICall::Landroid/widget/Toolbar.getTitleMarginBottom(),56.824120676625014,4.765847270783426e-14
17281,APICall::Landroid/widget/Toolbar.getTitleMarginEnd(),56.824120676625014,4.765847270783426e-14
